district,Avg price,rainfall,month,year
10,1500,0.3,2,1
10,1500,0.3,2,1
10,1500,14.2,3,1
10,1500,14.2,3,1
10,1500,14.2,3,1
10,1520,14.2,3,1
10,1500,14.2,3,1
10,1500,14.2,3,1
10,1450,14.2,3,1
10,1800,78.1,4,1
10,1500,78.1,4,1
10,1400,78.1,4,1
10,1520,78.1,4,1
10,1500,78.1,4,1
10,1500,78.1,4,1
10,1300,78.1,4,1
10,1400,148.5,5,1
10,1500,148.5,5,1
10,1400,148.5,5,1
10,1750,148.5,5,1
10,1500,148.5,5,1
10,1300,148.5,5,1
10,1400,148.5,5,1
10,1500,70.4,6,1
10,1500,70.4,6,1
10,1300,70.4,6,1
10,1400,70.4,6,1
10,1300,70.4,6,1
10,1500,70.4,6,1
10,1500,70.4,6,1
10,1500,70.4,6,1
10,1400,220.5,7,1
10,1500,220.5,7,1
10,1500,220.5,7,1
10,1400,220.5,7,1
10,1300,220.5,7,1
10,1525,195.0,9,1
10,1600,195.0,9,1
10,1333,137.2,10,1
10,1200,137.2,10,1
10,1500,137.2,10,1
10,1500,137.2,10,1
10,1100,137.2,10,1
10,1100,9.4,11,1
10,1100,9.4,11,1
10,1500,9.4,11,1
10,1500,9.4,11,1
10,1400,9.4,11,1
10,1400,9.4,11,1
10,1400,0.0,1,1
10,1400,0.0,1,1
10,1450,0.0,1,1
10,1800,0.0,1,1
10,1300,0.0,1,1
10,1625,0.0,1,1
10,1431,0.0,1,1
10,1430,0.3,2,1
10,1480,0.3,2,1
10,1500,0.3,2,1
10,1525,0.3,2,1
10,2000,0.3,2,1
10,1950,0.3,2,1
10,1950,0.3,2,1
10,1390,0.3,2,1
10,1620,0.3,2,1
10,2000,14.2,3,1
10,2026,14.2,3,1
10,2020,14.2,3,1
10,2025,14.2,3,1
10,1300,14.2,3,1
10,1750,14.2,3,1
10,1760,14.2,3,1
10,1600,78.1,4,1
10,1580,78.1,4,1
10,1540,78.1,4,1
10,1700,78.1,4,1
10,1300,78.1,4,1
10,1670,78.1,4,1
10,1480,78.1,4,1
10,1300,78.1,4,1
10,1650,78.1,4,1
10,1300,148.5,5,1
10,1425,148.5,5,1
10,1620,148.5,5,1
10,1297,148.5,5,1
10,1420,148.5,5,1
10,1420,148.5,5,1
10,1410,148.5,5,1
10,1410,148.5,5,1
10,1400,148.5,5,1
10,1580,70.4,6,1
10,1250,70.4,6,1
10,1500,70.4,6,1
10,1555,70.4,6,1
10,1555,70.4,6,1
10,1300,70.4,6,1
10,1420,70.4,6,1
10,1600,70.4,6,1
10,1300,70.4,6,1
10,1650,220.5,7,1
10,1650,220.5,7,1
10,1640,220.5,7,1
10,1300,220.5,7,1
10,1300,220.5,7,1
10,1742,220.5,7,1
10,1300,220.5,7,1
10,1743,220.5,7,1
10,1300,160.9,8,1
10,1300,160.9,8,1
10,1670,160.9,8,1
10,1450,160.9,8,1
10,1300,160.9,8,1
10,1400,160.9,8,1
10,1570,14.2,3,1
10,1400,14.2,3,1
10,1660,78.1,4,1
10,1300,70.4,6,1
10,1056,195.0,9,1
10,1056,0.0,1,1
10,1500,0.0,1,1
10,1500,0.0,1,1
10,1800,0.0,1,1
10,1600,0.0,1,1
10,1600,0.0,1,1
10,1500,0.0,1,1
10,1200,0.0,1,1
10,1500,0.0,1,1
10,1600,0.0,1,1
10,1500,0.0,1,1
10,1500,0.3,2,1
10,1600,0.3,2,1
10,1400,0.3,2,1
10,1400,0.3,2,1
10,1400,0.3,2,1
10,1600,0.3,2,1
10,1300,0.3,2,1
10,1600,0.3,2,1
10,1500,14.2,3,1
10,1400,14.2,3,1
10,1650,14.2,3,1
10,1590,14.2,3,1
10,1400,14.2,3,1
10,1800,14.2,3,1
10,1500,14.2,3,1
10,1400,78.1,4,1
10,1400,78.1,4,1
10,1400,78.1,4,1
10,1600,148.5,5,1
10,1500,148.5,5,1
10,1400,148.5,5,1
10,1400,148.5,5,1
10,1350,148.5,5,1
10,1430,148.5,5,1
10,1400,148.5,5,1
10,1300,148.5,5,1
10,1400,70.4,6,1
10,1300,70.4,6,1
10,1400,70.4,6,1
10,1370,220.5,7,1
10,1300,220.5,7,1
10,1667,220.5,7,1
10,1100,220.5,7,1
10,1400,220.5,7,1
10,1400,220.5,7,1
10,1400,220.5,7,1
10,1300,220.5,7,1
10,1600,220.5,7,1
10,1949,160.9,8,1
10,1500,160.9,8,1
10,1100,160.9,8,1
10,1300,160.9,8,1
10,1740,160.9,8,1
10,1378,160.9,8,1
10,1600,160.9,8,1
10,1300,160.9,8,1
10,1100,160.9,8,1
10,1300,160.9,8,1
10,1100,160.9,8,1
10,1550,195.0,9,1
10,1473,195.0,9,1
10,1300,195.0,9,1
10,1300,195.0,9,1
10,1780,195.0,9,1
10,1500,195.0,9,1
10,1780,195.0,9,1
10,1400,195.0,9,1
10,1780,195.0,9,1
10,1200,195.0,9,1
10,1400,195.0,9,1
10,1300,137.2,10,1
10,1300,137.2,10,1
10,1400,137.2,10,1
10,1300,137.2,10,1
10,1300,137.2,10,1
10,1300,137.2,10,1
10,1200,137.2,10,1
10,1380,137.2,10,1
10,1728,137.2,10,1
10,1603,9.4,11,1
10,1200,9.4,11,1
10,1650,9.4,11,1
10,1200,9.4,11,1
11,1400,45.8,11,1
11,1300,0.0,1,1
11,1200,0.0,1,1
11,1200,0.0,1,1
11,1200,0.0,1,1
11,1200,2.1,2,1
11,1510,2.1,2,1
11,1200,2.1,2,1
11,1200,2.1,2,1
11,1250,6.8,3,1
11,1100,6.8,3,1
11,1100,6.8,3,1
11,1000,69.0,4,1
11,1200,69.0,4,1
11,1200,69.0,4,1
11,1100,126.1,5,1
11,1200,126.1,5,1
11,1100,126.1,5,1
11,1200,77.9,6,1
11,1300,77.9,6,1
11,1300,77.9,6,1
11,1800,96.0,9,1
11,1800,144.7,10,1
11,2400,144.7,10,1
12,1500,13.6,3,1
12,1550,45.5,8,1
12,1550,0.0,1,1
12,1600,0.0,1,1
12,1600,0.0,1,1
12,1600,0.0,1,1
12,1500,0.0,1,1
12,1500,0.0,1,1
12,1500,0.0,1,1
12,1500,0.0,2,1
12,1500,0.0,2,1
12,1500,0.0,2,1
12,1600,0.0,2,1
12,1600,0.0,2,1
12,1550,0.0,2,1
12,1550,0.0,2,1
12,1600,0.0,2,1
12,1600,13.6,3,1
12,1600,13.6,3,1
12,1600,13.6,3,1
12,1700,13.6,3,1
12,1650,13.6,3,1
12,1600,13.6,3,1
12,1700,13.6,3,1
12,1700,13.6,3,1
12,1600,13.6,3,1
12,1600,3.5,4,1
12,1600,3.5,4,1
12,1600,3.5,4,1
12,1650,3.5,4,1
12,1600,3.5,4,1
12,1600,3.5,4,1
12,1600,85.9,5,1
12,1500,85.9,5,1
12,1450,85.9,5,1
