,0
329,3107.6563495002297
330,3102.412464673276
331,3120.0684698297982
332,3115.0839223123053
333,3124.447946451626
334,3123.9279808770907
335,3098.873141249687
336,3073.8791140764306
337,3081.0213563559446
338,3071.4574845938023
339,3052.7952848986865
340,3053.7253834491144
341,3042.7370717423064
342,3050.9550609560615
343,3123.478619177649
344,3147.0674216566426
345,3168.438546256229
346,3177.599134052189
347,3164.9472569334644
348,3155.0155880360658
349,3149.3886191102024
350,3138.0123513931667
351,3120.367491857545
352,3161.453112570578
353,3158.593738022984
354,3137.9428335522352
355,3116.486153284502
356,3085.940490146573
357,3056.31952883789
358,3071.070584786257
359,3076.5540682865403
360,3087.7810723767566
361,3105.5046908401987
362,3098.0702559540027
363,3069.647406754528
